id,name,artists,id_artists,genres,release_year,duration_s,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon","['1uNFoZAHBGtllmzznpCI3s', '20wkVLutqVOYrc0kxFs7rA', '4fxd5Ee7UefO4CUXgwJ7IP']",pop rb canadian contemporary rb pop rb canadian pop pop postteen pop,2021,198.082,100,0.677,0.696,0,53.819,1,0.119,0.321,0.0,0.42,0.464,90.03
7lPN2DXiMsVn7XUKtOW1CS,drivers license,Olivia Rodrigo,['1McMsnEElThX1knmY4oliG'],pop postteen pop,2021,242.014,99,0.585,0.436,10,51.239,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Masked Wolf,['1uU7g3DNSbsu0QjSEqZtEd'],australian hip hop,2021,132.78,98,0.778,0.695,4,53.135,0,0.0913,0.175,0.0,0.15,0.472,149.996
5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd,['1Xyo4u8uXC1ZmMpatF05PJ'],canadian contemporary rb canadian pop pop,2020,215.627,97,0.68,0.826,0,54.513,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis,['1U1el3k54VvEUzo3ybLPlM'],colombian pop pop,2020,160.191,97,0.653,0.524,11,50.984,0,0.0502,0.112,0.0,0.203,0.553,83.97
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic","['0du5cEVh5yTK9QJze8zA0C', '3jK9MiCrA42lLAdMGUZpwa', '6PvvGcCY2XtUcSRld1Wilr']",escape room dance pop pop postteen pop ,2021,242.096,96,0.586,0.616,5,52.036,1,0.0324,0.182,0.0,0.0927,0.719,148.088
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,['1Xyo4u8uXC1ZmMpatF05PJ'],canadian contemporary rb canadian pop pop,2020,200.04,96,0.514,0.73,1,54.066,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005
6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,['2o5jDhtHVPhrJdv3cEQ99Z'],big room brostep dance pop dutch edm edm house pop pop dance slap house trance tropical house,2020,164.0,95,0.798,0.62,8,52.921,0,0.232,0.414,0.0192,0.112,0.235,120.031
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,['4fxd5Ee7UefO4CUXgwJ7IP'],pop rb,2020,198.371,94,0.449,0.465,0,51.036,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087
1xK1Gg9SxG8fy2Ya373oqb,Bandido,"Myke Towers, Juhn","['7iK8PXO48WeuP03g8YR51W', '2LmcxBak1alK1bf7d1beTr']",trap latino reggaeton reggaeton flow trap latino,2020,232.853,94,0.713,0.617,8,55.363,1,0.0887,0.122,0.0,0.0962,0.682,168.021
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","['7i9j813KFoSBMldGqlh2Z1', '1gALaWbNDnwS2ECV09sn2A', '4L2dV3zY7RmkeiNO035Fi0', '3Edve4VIATi0OZngclQlkN']",  dance pop house pop dance tropical house uk dance ,2021,169.153,94,0.824,0.862,2,56.576,1,0.126,0.0076,0.000132,0.303,0.801,122.98
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,"Los Legendarios, Wisin, Jhay Cortez","['0n6sKrG0xKAf8xmdqeNGke', '3E6xrwgnVfYCrCs0ePERDz', '0EFisYRi20PTADoJrifHrz']",latin reggaeton reggaeton flow trap latino latin latin hip hop reggaeton trap latino tropical latin reggaeton trap latino,2021,261.66700000000003,94,0.849,0.701,6,55.593,0,0.06,0.407,0.0,0.112,0.505,98.005
60ynsPSSKe6O3sfwRnIBRf,Streets,Doja Cat,['5cj0lLjcoR7YOSnhnX0Po5'],dance pop pop pop rap,2019,226.987,94,0.749,0.463,11,51.567,1,0.0828,0.208,0.0371,0.337,0.19,90.028
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,The Kid LAROI,['2tIP7SsRs7vjIcLrU85W8J'],australian hip hop,2020,161.385,94,0.662,0.413,0,52.643,1,0.0299,0.213,0.0,0.134,0.467,93.005
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,['7tYKF4w9nC0nq9CsPZTHyP'],pop pop rap rb,2020,279.204,93,0.436,0.655,1,51.63,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA","['4q3ewBCX7sLwd24euuV69X', '7ltDVBr6mKbRvohxheJ9h1']",rb en espanol latin reggaeton trap latino,2020,203.201,93,0.856,0.618,7,55.108,1,0.286,0.0303,0.0,0.0866,0.391,81.993
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,"Nathan Evans, 220 KID, Billen Ted","['1PKErrAhYFdfrDymGHRQRo', '4Euia7UzdRshy1DJOSMTcs', '5PoZtBo8xZKqPWlZrIDq82']",  ,2021,116.75,92,0.722,0.893,0,56.745,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932
47EiUVwUp4C9fGccaPuUCS,DÁKITI,"Bad Bunny, Jhay Cortez","['4q3ewBCX7sLwd24euuV69X', '0EFisYRi20PTADoJrifHrz']",latin reggaeton trap latino latin reggaeton trap latino,2020,205.09,92,0.731,0.573,4,49.941,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,['66CXWjxzNUsdJxJ2JdwvnR'],pop postteen pop,2020,172.32500000000002,92,0.737,0.802,0,55.229,1,0.0878,0.468,0.0,0.0931,0.682,144.015
3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,Boza,['2NfSBtmWe7oPw1EmetJVso'],,2020,186.133,92,0.725,0.756,4,54.987,1,0.0572,0.362,0.000685,0.103,0.828,100.07
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),"MEDUZA, Dermot Kennedy","['0xRXCcSX89eobfrshSVdyu', '5KNNVgR6LBIABRIomyCwKJ']",dance pop edm pop dance pop house tropical house folkpop irish pop pop,2020,167.903,92,0.632,0.595,8,52.356,0,0.0401,0.0689,0.0,0.209,0.435,124.114
4u4NyuceXP7Uzh7XFJKCr1,Hold On,Justin Bieber,['1uNFoZAHBGtllmzznpCI3s'],canadian pop pop postteen pop,2021,170.81300000000002,92,0.658,0.634,1,54.203,0,0.0413,0.0106,0.0,0.132,0.29,139.98
1XXimziG1uhM0eDNCZCrUl,Up,Cardi B,['4kYSro6naA4h99UJvo89HB'],pop pop rap postteen pop rap,2021,156.945,92,0.868,0.795,11,53.956,1,0.269,0.0012,0.0193,0.0461,0.819,166.0
5YYW3yRktprLRr47WK219Y,Ella No Es Tuya - Remix,"Rochy RD, Myke Towers, Nicki Nicole","['4riOEaOW5hCeqomFDBk0aP', '7iK8PXO48WeuP03g8YR51W', '2UZIAOlrnyZmyzt1nuXr9y']",trap latino argentine hip hop rb argentino trap argentino trap latino dembow rap dominicano trap latino,2021,218.107,92,0.585,0.611,6,55.868,1,0.288,0.39,0.0,0.649,0.962,97.041
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,['6KImCVD70vtIoJWnq6nGn3'],pop postteen pop,2019,174.0,92,0.548,0.816,0,55.791,1,0.0465,0.122,0.0,0.335,0.557,95.39
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,"Travis Scott, HVME","['0Y5tJX1MQlPlqiwlOH1tJY', '2o08sCWF5yyo2G4DCiT7T9']",slap house rap slap house,2021,162.803,92,0.841,0.593,1,52.154,1,0.0379,0.418,0.0,0.124,0.808,124.917
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,['45dkTj5sMRSjrmBSBeiHym'],alt z electropop pop postteen pop,2020,169.266,91,0.667,0.373,4,50.611,1,0.05,0.785,0.0,0.0906,0.0823,124.148
4saklk6nie3yiGePpBwUoc,Dynamite,BTS,['3Nrfpe0tUJi4K4DXYWgMUX'],kpop kpop boy group,2020,199.054,91,0.746,0.765,6,55.59,0,0.0993,0.0112,0.0,0.0936,0.737,114.044
7vrJn5hDSXRmdXoR30KgF1,BICHOTA,KAROL G,['790FomKkXshlbRYZFtlgla'],latin reggaeton reggaeton colombiano trap latino,2020,178.947,91,0.863,0.666,1,55.842,0,0.152,0.212,0.000493,0.103,0.838,163.908
6Im9k8u9iIzKMrmV7BWtlF,34+35,Ariana Grande,['66CXWjxzNUsdJxJ2JdwvnR'],pop postteen pop,2020,173.711,91,0.83,0.585,0,53.524,1,0.094,0.237,0.0,0.248,0.485,109.978
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch","['4r63FhuTkUYltbVAg5TQnk', '757aE44tKEUQEqRuT6GnEB']",north carolina hip hop rap melodic rap rap trap,2020,181.733,91,0.746,0.69,11,52.044,1,0.164,0.247,0.0,0.101,0.497,89.977
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Pop Smoke,['0eDvMgVFoNV3TpwtrVCoTj'],brooklyn drill,2020,160.0,91,0.709,0.548,10,51.507,1,0.353,0.65,1.59e-06,0.133,0.543,83.995
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),"Joel Corry, MNEK","['6DgP9otnZw5z6daOntINxp', '7uMh23xWiuR7zsNkuNcm2G']",tropical house uk contemporary rb uk dance dance pop edm house pop dance tropical house uk dance,2020,166.028,91,0.734,0.874,8,56.842,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953
2TksvaRivgAEj780DgRB73,911,Sech,['77ziqFxp5gaInVrF2lj4ht'],latin panamanian pop reggaeton trap latino,2021,215.891,91,0.795,0.655,7,56.185,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),"ATB, Topic, A7S","['7jZM5w05mGhw6wTB1okhD9', '0u6GtibW46tFX7koQ6uNJZ', '5Wg2b4Mp42gicxEeDNawf7']",scandipop german dance german techno german trance trance dance pop edm german dance pop dance pop edm tropical house,2021,150.053,91,0.669,0.784,7,54.397,1,0.112,0.194,6.28e-06,0.115,0.517,125.993
3aQem4jVGdhtg116TmJnHz,What’s Next,Drake,['3TVXtAsR1Inumwj472S9r4'],canadian hip hop canadian pop hip hop pop rap rap toronto rap,2021,178.154,91,0.781,0.594,0,53.041,0,0.0485,0.0136,0.0,0.162,0.0628,129.895
1diS6nkxMQc3wwC4G1j0bh,We're Good,Dua Lipa,['6M2wZ9GZgrQXHCFfjv46we'],dance pop pop uk pop,2021,165.507,91,0.722,0.588,6,54.068,1,0.0544,0.0319,0.0,0.183,0.59,134.01
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,"Bad Bunny, Jhay Cortez","['4q3ewBCX7sLwd24euuV69X', '0EFisYRi20PTADoJrifHrz']",latin reggaeton trap latino latin reggaeton trap latino,2020,205.09,90,0.731,0.573,4,49.941,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928
2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),"Saweetie, Doja Cat","['6cK3NBO6uP7hh0oyuVELFl', '5cj0lLjcoR7YOSnhnX0Po5']",dance pop pop pop rap cali rap dance pop pop pop rap postteen pop rb trap queen,2021,155.884,90,0.84,0.766,4,55.88,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,['4GNC7GD6oZMSxPGyXy4MNB'],pop uk pop,2019,182.161,90,0.501,0.405,1,54.321,1,0.0319,0.751,0.0,0.105,0.446,109.891
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),"Cardi B, Megan Thee Stallion","['4kYSro6naA4h99UJvo89HB', '181bsRPaVXVlUKXrxwZfHK']",pop pop rap postteen pop rap houston rap pop pop rap trap queen,2020,187.541,90,0.935,0.454,1,52.491,1,0.375,0.0194,0.0,0.0824,0.357,133.073
1KixkQVDUHggZMU9dUobgm,My Head & My Heart,Ava Max,['4npEfmQ6YuiwW1GpUmaq3F'],dance pop pop,2020,174.76,90,0.614,0.934,9,56.291,0,0.07,0.0697,0.0,0.121,0.436,116.001
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,['77SW9BnxLY8rJ0RciFqkHh'],modern alternative rock modern rock pop shimmer pop,2013,240.4,90,0.612,0.807,10,57.19,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),"Dua Lipa, DaBaby","['6M2wZ9GZgrQXHCFfjv46we', '4r63FhuTkUYltbVAg5TQnk']",north carolina hip hop rap dance pop pop uk pop,2020,203.064,90,0.702,0.825,6,56.213,0,0.0601,0.00883,0.0,0.0674,0.915,102.977
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Billie Eilish,['6qqNVTkY8uBg9cP3Jd7DAH'],electropop pop,2020,174.321,90,0.889,0.34,11,52.227,0,0.0697,0.218,0.13,0.055,0.716,94.009
31qCy5ZaophVA81wtlwLc4,Anyone,Justin Bieber,['1uNFoZAHBGtllmzznpCI3s'],canadian pop pop postteen pop,2021,190.779,90,0.686,0.538,2,51.974,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884
61KpQadow081I2AsbeLcsb,deja vu,Olivia Rodrigo,['1McMsnEElThX1knmY4oliG'],pop postteen pop,2021,215.508,90,0.439,0.61,9,52.764,1,0.116,0.593,1.07e-05,0.341,0.172,181.088
6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion","['04gDigrS5kc9YWfZHwBETP', '181bsRPaVXVlUKXrxwZfHK']",pop pop rock houston rap pop pop rap trap queen,2021,227.395,90,0.713,0.676,10,54.517,1,0.027,0.0377,0.0,0.154,0.721,99.048
079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),"Selena Gomez, Rauw Alejandro","['0C8ZW7ezQVs4URX5aX7Kqx', '1mcTU81TzQhprhouKaTkpq']",dance pop pop postteen pop puerto rican pop trap latino,2021,186.088,90,0.823,0.544,5,52.868,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903
7ndTONDDRFGiPnnhOzOXxq,La Nota,"Manuel Turizo, Rauw Alejandro, Myke Towers","['0tmwSHipWxN12fsoLcFU3B', '1mcTU81TzQhprhouKaTkpq', '7iK8PXO48WeuP03g8YR51W']",trap latino puerto rican pop trap latino colombian pop latin latin pop reggaeton reggaeton colombiano trap latino tropical,2020,216.107,89,0.736,0.632,11,55.061,0,0.0648,0.18,0.0,0.349,0.503,92.03
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,Lil Nas X,['7jVv8c5Fj3E9VhNjxT4snq'],country rap lgbtq hip hop pop rap queer country,2020,154.998,89,0.81,0.511,5,53.076,0,0.164,0.12,0.0,0.0832,0.837,151.947
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),"Dua Lipa, DaBaby","['6M2wZ9GZgrQXHCFfjv46we', '4r63FhuTkUYltbVAg5TQnk']",north carolina hip hop rap dance pop pop uk pop,2020,203.064,89,0.702,0.825,6,56.213,0,0.0601,0.00883,0.0,0.0674,0.915,102.977
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,['4Uc8Dsxct0oMqx0P6i60ea'],alt z bedroom pop electropop indie pop pop postteen pop,2020,198.04,89,0.357,0.425,5,52.699,1,0.0333,0.584,0.0,0.322,0.27,102.078
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),"Billie Eilish, Khalid","['6qqNVTkY8uBg9cP3Jd7DAH', '6LuN9FCkKOj5PcnpouEgny']",electropop pop alternative rb pop,2018,200.186,89,0.351,0.296,4,49.891,0,0.0333,0.934,0.0,0.095,0.12,115.284
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),"Powfu, beabadoobee","['6bmlMHgSheBauioMgKv2tn', '35l9BRT7MXmM8bv2WDQiyB']",sad rap bedroom pop bubblegrunge indie pop,2020,173.333,89,0.726,0.431,8,51.235,0,0.135,0.731,0.0,0.696,0.348,144.026
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,HVME,['2o08sCWF5yyo2G4DCiT7T9'],slap house,2020,163.208,89,0.767,0.659,1,52.571,1,0.0444,0.325,0.0,0.13,0.439,124.946
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby","['0eDvMgVFoNV3TpwtrVCoTj', '5f7VJjfbwm532GiveGC0ZK', '4r63FhuTkUYltbVAg5TQnk']",brooklyn drill north carolina hip hop rap atl hip hop atl trap rap trap,2020,190.476,89,0.823,0.586,6,53.394,0,0.2,0.114,0.0,0.193,0.347,125.971
1zLBsSVxETQOfINOLYvT5m,GIRL LIKE ME,"Black Eyed Peas, Shakira","['1yxSLGMDHlW21z4YXirZDS', '0EmeFodog0BfCgMzAIvKQp']",dance pop pop pop rap colombian pop dance pop latin latin pop pop,2020,222.523,89,0.965,0.485,2,51.216,1,0.191,0.0206,0.0237,0.0655,0.312,124.025
249gnXrbfmV8NG6jTEMSwD,Life Goes On,BTS,['3Nrfpe0tUJi4K4DXYWgMUX'],kpop kpop boy group,2020,207.481,89,0.566,0.716,1,54.267,1,0.0424,0.00691,0.0,0.37,0.45,81.068
5vGLcdRuSbUhD8ScwsGSdA,Whoopty,CJ,['7arQA31aZVS8yS6zUveWzb'],trap,2020,123.263,89,0.719,0.648,3,52.4,0,0.125,0.2,0.0,0.127,0.66,140.201
2MZQAvsA7aZDssppBLRxYp,Batom de Cereja - Ao Vivo,Israel & Rodolffo,['41QLxRXlc2NwfJZkHGHKid'],sertanejo sertanejo pop sertanejo universitario,2021,140.942,89,0.606,0.908,6,53.799,0,0.0565,0.556,0.0,0.19,0.798,171.966
1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,['3klZnJvYGIbWritVwQD434'],dutch pop,2019,183.624,89,0.45,0.329,9,47.397,0,0.0441,0.818,0.00109,0.135,0.266,71.884
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,['246dkjvS1zLTtiykXe5h60'],dfw rap melodic rap rap,2019,215.28,89,0.695,0.762,0,56.503,1,0.0395,0.192,0.00244,0.0863,0.553,120.042
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,Polo G,['6AgTAQt8XS6jRWi4sX7w49'],chicago rap,2021,165.92600000000002,89,0.789,0.536,6,53.138,1,0.242,0.41,0.0,0.129,0.437,81.039
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby","['3TVXtAsR1Inumwj472S9r4', '5f7VJjfbwm532GiveGC0ZK']",canadian hip hop canadian pop hip hop pop rap rap toronto rap atl hip hop atl trap rap trap,2021,192.956,89,0.578,0.449,1,53.651,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,['4MCBfE4596Uoi2O4DtmEMz'],chicago rap melodic rap,2018,239.836,88,0.511,0.566,6,52.77,0,0.2,0.349,0.0,0.34,0.218,83.903
35UUpTmrcFXNIVIN26ujXl,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko","['77ziqFxp5gaInVrF2lj4ht', '4VMYDCV2IEDYJArk749S6m', '1vyhD5VmyZ7KMfW5gqLgo5', '7ltDVBr6mKbRvohxheJ9h1', '329e4yvIujISKGKz1BZZbO']",rb en espanol latin latin hip hop reggaeton trap latino tropical latin panamanian pop reggaeton trap latino latin reggaeton reggaeton colombiano trap latino latin latin hip hop reggaeton trap latino tropical,2020,247.308,88,0.793,0.771,5,56.583,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,['53XhwfbYqKCa1cC15pYq2q'],modern rock rock,2017,204.347,88,0.776,0.78,10,55.626,0,0.128,0.0622,0.0,0.081,0.666,124.949
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),"Drake, Lil Durk","['3TVXtAsR1Inumwj472S9r4', '3hcs9uc56yIGFCSy9leWe7']",chicago drill chicago rap drill hip hop rap southern hip hop trap canadian hip hop canadian pop hip hop pop rap rap toronto rap,2020,261.493,88,0.761,0.518,0,51.129,1,0.134,0.244,3.47e-05,0.107,0.522,133.976
5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,Bad Bunny,['4q3ewBCX7sLwd24euuV69X'],latin reggaeton trap latino,2020,130.014,88,0.811,0.637,10,55.165,0,0.0591,0.234,0.000572,0.118,0.471,92.025
2mM3gZ0BbPwPPMelbA8vgt,No Te Enamores - Remix,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy","['7kXCcNRLEnblbTAppPraBp', '329e4yvIujISKGKz1BZZbO', '5hdhHgpxyniooUiQVaPxQ0', '2cPqdH7XMvwaBJEVjheH8g', '6kq4GHwUcUojGIu0ziSNXf']",reggaeton reggaeton flow trap latino reggaeton trap latino latin reggaeton trap latino tropical latin latin hip hop reggaeton trap latino tropical latin latin hip hop rap dominicano reggaeton reggaeton flow trap latino tropical,2020,289.933,88,0.824,0.837,5,55.397,1,0.107,0.573,1.66e-05,0.271,0.58,100.021
1nahzW3kfMuwReTka28tH5,Hold On,Justin Bieber,['1uNFoZAHBGtllmzznpCI3s'],canadian pop pop postteen pop,2021,170.81300000000002,88,0.658,0.634,1,53.932,0,0.0431,0.0104,0.0,0.12,0.302,140.002
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,['0Y5tJX1MQlPlqiwlOH1tJY'],rap slap house,2016,243.837,88,0.841,0.728,7,56.63,1,0.0484,0.0847,0.0,0.149,0.43,130.049
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,['757aE44tKEUQEqRuT6GnEB'],melodic rap rap trap,2019,196.653,88,0.896,0.586,10,53.313,0,0.0559,0.104,0.0,0.79,0.642,116.971
3H7ihDc1dqLriiWXwsc2po,Breaking Me,"Topic, A7S","['0u6GtibW46tFX7koQ6uNJZ', '5Wg2b4Mp42gicxEeDNawf7']",scandipop dance pop edm german dance pop dance pop edm tropical house,2019,166.794,88,0.789,0.72,8,54.348,0,0.218,0.223,0.0,0.129,0.664,122.031
3UHPGOkUcE4hE7sqBF4Snt,Film out,BTS,['3Nrfpe0tUJi4K4DXYWgMUX'],kpop kpop boy group,2021,214.621,88,0.499,0.709,10,53.596,1,0.134,0.296,0.0,0.331,0.314,164.032
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,Polo G,['6AgTAQt8XS6jRWi4sX7w49'],chicago rap,2020,132.833,88,0.832,0.534,1,52.187,0,0.253,0.345,0.0,0.165,0.116,93.924
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,['6KImCVD70vtIoJWnq6nGn3'],pop postteen pop,2019,207.133,88,0.676,0.771,8,56.325,1,0.0483,0.0237,7e-06,0.102,0.569,99.048
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,"SAINt JHN, Imanbek","['0H39MdGGX6dbnnQPt6NQkZ', '5rGrDvrLOV2VV8SCFVGWlj']",edm electro house pop dance slap house tropical house melodic rap rap slap house,2019,176.84,88,0.77,0.724,8,54.516,1,0.0495,0.0167,0.0107,0.353,0.898,121.975
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,['04gDigrS5kc9YWfZHwBETP'],pop pop rock,2019,189.486,88,0.764,0.32,11,52.791,1,0.0546,0.837,0.0,0.0822,0.575,91.019
45S5WTQEGOB1VHr1Q4FuPl,Golden,Harry Styles,['6KImCVD70vtIoJWnq6nGn3'],pop postteen pop,2019,208.907,88,0.448,0.838,4,54.743,0,0.0557,0.21,0.000131,0.131,0.254,139.863
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,['2NjfBq1NflQcKSeiDooVjY'],australian pop pop,2019,209.438,88,0.824,0.588,6,53.6,0,0.0924,0.692,0.000104,0.149,0.513,98.027
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,['6qqNVTkY8uBg9cP3Jd7DAH'],electropop pop,2019,194.088,88,0.701,0.425,7,49.035,1,0.375,0.328,0.13,0.1,0.562,135.128
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,Ed Sheeran,['6eUKZXaKkcviH0Ku9w2n3V'],pop uk pop,2020,185.487,88,0.641,0.324,11,54.149,1,0.0299,0.698,0.0,0.328,0.273,110.184
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,['5y2Xq6xcjJb2jVM54GHK3t'],neo soul pop pop soul rb urban contemporary,2013,269.56,87,0.422,0.264,8,52.936,1,0.0322,0.922,0.0,0.132,0.331,119.93
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,['7Ln80lUS6He07XvHI8qqHH'],garage rock modern rock permanent wave rock sheffield indie,2013,272.394,87,0.548,0.532,5,52.404,1,0.0323,0.186,0.000263,0.217,0.405,85.03
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,['6eUKZXaKkcviH0Ku9w2n3V'],pop uk pop,2017,233.713,87,0.825,0.652,1,56.817,0,0.0802,0.581,0.0,0.0931,0.931,95.977
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,['0Y5tJX1MQlPlqiwlOH1tJY'],rap slap house,2018,312.82,87,0.834,0.73,8,56.286,1,0.222,0.00513,0.0,0.124,0.446,155.008
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),"Justin Bieber, Chance the Rapper","['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']",canadian pop pop postteen pop chicago rap conscious hip hop hip hop pop rap rap,2020,212.093,87,0.673,0.704,6,51.944,1,0.36,0.196,0.0,0.0898,0.372,86.919
5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa","['5YGY8feqx7naU7z4HrwZM6', '6M2wZ9GZgrQXHCFfjv46we']",dance pop pop postteen pop dance pop pop uk pop,2020,169.333,87,0.781,0.67,3,56.088,0,0.0452,0.0103,0.0,0.0761,0.595,127.99
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,['0Y5tJX1MQlPlqiwlOH1tJY'],rap slap house,2019,175.721,87,0.598,0.427,7,51.236,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469
1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,['6KImCVD70vtIoJWnq6nGn3'],pop postteen pop,2019,240.133,87,0.567,0.267,4,53.498,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011
6Hj9jySrnFppAI0sEMCZpJ,Robbery,Juice WRLD,['4MCBfE4596Uoi2O4DtmEMz'],chicago rap melodic rap,2019,240.051,87,0.685,0.692,2,54.878,1,0.0457,0.328,0.0,0.153,0.578,159.966
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,['4ofCBoyEiGSePFAG500xev'],dance pop edm pop dance pop edm slap house tropical house,2019,157.606,87,0.88,0.751,7,55.742,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948
